Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
486,5.0,True,"06 10, 2016",AIP4C9MG13COB,B001IKJOLW,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Cheryl A Stoneham,"Comfortable and lightweight. Need a good training shoe that's also supportive and flexible.  I really like the fit, but had to get 1/2 size larger as this style in my size is too perfect from heel to toe.",Comfortable and lightweight,1465516800,10.0,
421,5.0,True,"12 12, 2016",AZ7P3NH09B66S,B001IKJOLW,"{'Size:': ' 8.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Cotton,There very nice,Nice,1481500800,,
822,5.0,True,"09 9, 2016",AMDBCZOTA9PVG,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Megan,Fit like gloves to my feet! Perfect for workouts.,Five Stars,1473379200,,
1112,2.0,True,"01 18, 2017",A1IE5BGNY2JTF4,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Debra A.,"I've always gotten this size in Nike shoes with similar description, but these are too long- at least an inch and 1/2.",Too large,1484697600,,
1155,5.0,True,"11 9, 2016",A1EWNWTJPKEO4Z,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Tried a lot of shoes for cross training and these were the best!,... of shoes for cross training and these were the best!,1478649600,,
2141,5.0,True,"05 22, 2017",A12FBA7DCFE5W7,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Julia,The shoe fit has expected. It is comfortable.,It is comfortable.,1495411200,,
1974,5.0,True,"03 13, 2016",ATS6HOUGOVX0D,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"Tried them on in a store before buying online so I knew they'd fit good. Overall I was looking for a durable cross training shoe that would hold up to my rigorous training and these have been great so far. They are really light and comfortable. Most importantly for me they have grips on the bottoms so my feet don't slide out from under me while doing planks, push-ups, etc. Highly satisfied with this purchase.",Exactly What I Was Looking For,1457827200,22.0,
1558,3.0,True,"08 5, 2016",A2SF88GW3AWEFK,B009MA34NY,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Junkie,"I LOVE the look and comfort of these shoes for style and lifting weights. Super cute and flezable. BUT for running, absolutely not!! It might just be my pronation/supnation and these shoes just do not work for my personal stride. I run about 2-4 miles every few days. Average of 8 miles a week and then sprints twice a week on a treadmill. Just after running with these 3 times, I am having major back issues that I have never had before.

MY STATS and other shoes:
I road and trail run. I run on my tip toes on the treadmill and a lot of heal on the road. I am 5'6 169lbs with more muscle than an average runner. Built more like a sprinter than a marathon runner.
I LOVE Nike FLEX bottoms. They really give me support and flex needed. I have also used Asics and Puma.",Hurt my knees and back running,1470355200,2.0,
2973,5.0,True,"03 13, 2017",A2O3GSYI4B5Z9H,B014IBJKNO,"{'Size:': ' 9 M US', 'Color:': ' Grey'}",Letitia C,It's hard to find a lightweight athletic shoe with a wide toe box. This shoe has that. I am happy with the support for walking and everyday wear. I wouldn't run in them. Now I just have to stock up on as many pair as I can afford before Nike discontinues them :). Don't you hate when that happens?,Hurry before they're gone!,1489363200,,
109,5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B000YFSR5G,,ladybug,So comfortable and soft.,Hanes pants,1457395200,,
1390,3.0,True,"06 16, 2017",A1OM5S4Z9J2JQQ,B009MA34NY,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hassnaa,"I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",Just wasn't what i was looking for,1497571200,,
137,1.0,True,"02 19, 2018",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' White/Black'}",AvidShopper,Constantly rolls down,One Star,1518998400,,
2387,5.0,True,"05 5, 2018",A2N97FVE233YZ4,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Green Glow/Seaweed - Hasta - White'}",GadgetDiva,Really great for walking I'm very glad I got these and the color is fun,Five Stars,1525478400,,
2547,5.0,True,"05 22, 2017",A2ZE58RF22658T,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Dcf42,"They fit great, look great, are quite comfortable and are just what I was looking for!",Perfect cross trainers,1495411200,,
161,5.0,True,"03 18, 2016",A3R09ZAUTB2PUU,B001IKJOLW,"{'Size:': ' 10.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",ely concepcion,excelente,Five Stars,1458259200,,
2111,5.0,True,"07 18, 2017",A37EEIAK5YJGTS,B005AGO4LU,"{'Size:': ' 9 B(M) US', 'Color:': ' Black'}",myrtlyn Allen Skeeling,Nice,Five Stars,1500336000,,
581,5.0,True,"12 5, 2017",A1LKTJ6HKH077C,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",m.e,great,Five Stars,1512432000,,
2741,2.0,True,"03 28, 2016",A2GJUMX0CRHLIN,B014IBJKNO,"{'Size:': ' 13 M US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",Amazon Customer,"These shoes are poorly constructed and I don't expect them to last more that one summer.  Would not recommend, and will not order another Nike downshifter series again",Cheap,1459123200,,
2179,5.0,True,"03 29, 2017",A3EOYFVP68048C,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Judy,I really love these shoes.  They are attractive and very comfortable.  They work well for my daily workout and fit well.,Attractive and fit well,1490745600,,
462,5.0,True,"08 29, 2016",A11JLWK8H96AU,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love them !!!,Five Stars,1472428800,,
3132,5.0,True,"06 16, 2018",A135SGOQMVWABQ,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Susan,"I wear these everyday to work, the gym, etc.",Five Stars,1529107200,,
706,4.0,True,"04 11, 2017",A36GUL3Z65YSIP,B0058YEJ5K,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. washington,Super comfortable. I joined Cross Fit and this is the perfect shoe.,Super comfortable. I joined Cross Fit and this is ...,1491868800,,
2836,4.0,True,"11 7, 2017",A3PZ1TJ71WPLXV,B014IBJKNO,"{'Size:': ' 9 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Mellany Upshaw,Nice fit,Four Stars,1510012800,,
2693,5.0,True,"08 27, 2016",AC5WLG32YTU5K,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Amazon Customer,I love these shoes! Great arch support and perfect for cardio.,Five Stars,1472256000,,
2841,5.0,True,"11 2, 2017",A10X6EMVZGVX9E,B014IBJKNO,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",vanessa nix,love them!,Five Stars,1509580800,,
325,5.0,True,"05 5, 2017",A24DSR6Y3A08QM,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Luiza A.,I've been using these to exercise and they are nice a roomy and allow my feet to breath. Also love the colors.,I've been using these to exercise and they are nice a roomy and allow my feet to breath,1493942400,,
648,5.0,True,"07 18, 2017",AN5PL4KUZS35E,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Dilly Anderson,,Five Stars,1500336000,,
2461,4.0,True,"11 7, 2017",A3PZ1TJ71WPLXV,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Mellany Upshaw,Nice fit,Four Stars,1510012800,,
1741,5.0,True,"07 18, 2017",A37EEIAK5YJGTS,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Black'}",myrtlyn Allen Skeeling,Nice,Five Stars,1500336000,,
2628,1.0,True,"01 15, 2017",A8DR2Z71DERN0,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Dawn Rosa,After less than a week the sole ripped off on the outside of the shoe,Poor quality for Nike,1484438400,21.0,['https://images-na.ssl-images-amazon.com/images/I/816nEyCUCuL._SY88.jpg']
2539,5.0,True,"06 8, 2017",A9C9408H23DRM,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Nena,Beautiful I love them comfy,Five Stars,1496880000,,
1091,4.0,True,"03 8, 2017",A37K0VP2H8FKOU,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200,,
191,5.0,True,"02 27, 2018",A3O3KF45YVTOGY,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I love the shoe and it fit as expected the photos and description are accurate if you're looking for a shoe that has more cushion or support try a different style but as far as wanting a lightweight and breathable shoe this is it. I am very satisfied with this purchase,I love the shoes and the description and photos were accurate,1519689600,,
2817,5.0,True,"01 8, 2018",A1VXFXHDY4SRI5,B014IBJKNO,"{'Size:': ' 6 M US', 'Color:': ' Pure Platinum/Blue Glow/Wolf Grey'}",Trl,"Super light-weight, decent arch support (mine is higher than average).  I was pleasantly surprised by the sole/tread on these for my circuit training classes, as I couldn't really tell by online pics.  Also pleasantly surprised that these ran ever so slightly bigger than Nike running shoes I use to wear 15+years ago - I always wore one to 1.5 sizes larger in their ""Hurache's""/running shoes, so I was really worried my size 6 would be too small - there is actually more toe room in these shoes than any other size 6 shoe I own (athletic, heel, boot).  But it is the correct amount of room from big toe to edge of shoe for me (an inch or less, I don't want my big toe being jammed into edge of shoe when lunging, jumping, etc.).  Shoes arrived with an odd yellowish color on side of one shoe, but no damage to box, paper lining etc - I was happy that a clorox wipe easily cleaned the shoe and did not discolor any further.  I am very happy and highly recommend, although I have only worked out it once!","Super light-weight, nice tread and arch support - love them so far!",1515369600,,
3166,5.0,True,"06 20, 2018",A311XHHLM12MUT,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Peter,Favorite Nike shoe ever! The flex sole is excellent for someone like me who loves the free feeling of sandals or being barefoot. These move effortlessly with the bend of my foot. I've worn these for multiple activities and I've had no foot or ankle pain. The white/green/dark grey color goes with so many outfits and the mesh breathes perfectly on hot summer days. Highly recommend!,Love them!,1529452800,,
953,4.0,True,"11 3, 2017",AHFAVT1MUB29W,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Diego,Shoe was somewhat large,Size problem,1509667200,,
1022,3.0,True,"06 16, 2017",A1OM5S4Z9J2JQQ,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hassnaa,"I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",Just wasn't what i was looking for,1497571200,,
1571,5.0,False,"06 16, 2016",A1AS1520CGYJ79,B009MA34NY,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Amazon Customer,"A-MA-ZING!  I needed a good jogging shoe and these make me feel like ""Forest Gump"".  I felt like I was running on a cloud.  I have narrow feet and these fit perfectly.  I am so happy that I am going to purchase another two pair as back-ups for once it's time to replace them.  Highly recommend to women who like to walk or run and light a light weight, comfortable shoe.",Absolutely Perfect Shoe!!,1466035200,3.0,
1060,5.0,True,"04 14, 2017",AFD4WKNPLPS3I,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love these shoes for circuit training.,Five Stars,1492128000,,
1475,3.0,True,"01 31, 2017",AODFGQL9CC7G7,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",ZS87,Squeaky,Three Stars,1485820800,3.0,
3058,5.0,True,"09 26, 2016",A2NKNE9SV2KIN2,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Reka,"I love these shoes. I exercise in them as well as just take them on longer walks. Feels good, looks GREAT!!",I love these shoes,1474848000,,
2563,5.0,True,"04 26, 2017",A17DW041T4X7TJ,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Anne M. Guss,Comfortable and lightweight.,Five Stars,1493164800,,
2879,4.0,True,"08 11, 2017",A1J3XYI0M1D0LW,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",ellen,Right one is slightly tight.. hope it will stretch out.. !!,Four Stars,1502409600,,
132,1.0,True,"02 8, 2017",A21HH0VIBKK80J,B000YFSR4W,,Sondra McDonald,"Was terribly disappointed, the pants were way too large in the legs, my husband looked like he was wearing blown up clown pants.","Was terribly disappointed, the pants were way too large in ...",1486512000,,
670,5.0,True,"06 14, 2017",A4GR8SDFRBSDV,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,My favorite nike shoe,Five Stars,1497398400,,
34,3.0,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",jami,They fit great. But they fade bad,Three Stars,1492041600,,
1938,3.0,True,"06 21, 2016",A2QJWHL4HY9FMF,B0092UF54A,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,"Super cute shoe however runs wide and big, I'm a size 10 however this size 10 is too big. I went to a sporting goods store and tried the same shoe on  turns out with this particular shoe I'm a 9.5, so order half the size u normally are.",Cute,1466467200,2.0,
2752,5.0,True,"07 2, 2018",A2077NII5H62R2,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Green Glow/Seaweed - Hasta - White'}",Amazon Customer,Perfect fit!,Five Stars,1530489600,,
1399,5.0,True,"05 30, 2017",A14LVJDMDABMML,B009MA34NY,"{'Size:': ' 10 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Chris,"My second pair, love the fit, light weight and great support.",love the fit,1496102400,,
2548,5.0,False,"05 19, 2017",AT7UEQ7UJB0RU,B010RRWKT4,"{'Size:': ' 7.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",J.T.,"Super comfy, true Size , I use them for boot Camp,  cross fit and they are great , absolutely recommended it.",Great training shoes,1495152000,2.0,"['https://images-na.ssl-images-amazon.com/images/I/714tarywrwL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/718Y-qb+NUL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81mJY5XtKRL._SY88.jpg']"
843,5.0,True,"07 1, 2016",A3QX1A6IPFQTN9,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Campsandalwood,Love my new Nike's.  It's been years since I've been able to wear them (sizing changed years ago and I just couldn't wear them any more) but now the new styles and sizing are perfect.  Lightweight shoe with tons of style.  The Fog color is just what I was looking for...not black and not neon!  I wore them to participate in Relay for Life (24 hour walk) and they held up great!,Nice shoe,1467331200,5.0,
1201,3.0,True,"06 21, 2016",A2QJWHL4HY9FMF,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,"Super cute shoe however runs wide and big, I'm a size 10 however this size 10 is too big. I went to a sporting goods store and tried the same shoe on  turns out with this particular shoe I'm a 9.5, so order half the size u normally are.",Cute,1466467200,2.0,
547,5.0,True,"03 19, 2018",A2QPBIA0HKEL96,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",kristin,Love the color!,Five Stars,1521417600,,
2188,5.0,True,"03 18, 2017",A25SOIZ0IZE1YY,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",vp22,I have gotten so many compliments on the blue color and look of this shoe.  It is super comfortable.  The grip is wonderful for my indoor gym cross training classes.  I always order a half size larger in Nike brand shoes and thy fit perfectly as I did with this shoe.,Love These Shoes!,1489795200,8.0,
251,5.0,True,"09 26, 2017",AQWZQKD0N851T,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Birger B.,Fit well.,Five Stars,1506384000,,
2900,5.0,True,"06 28, 2017",A1GQ2TRY8J631M,B014IBJKNO,"{'Size:': ' 7.5 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",K,Best shoes ever!!!,Five Stars,1498608000,,
173,5.0,True,"04 4, 2018",A1S4O68F0UG4GA,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",JAXJAG,Great arch support and comfortable.,Great cross trainer,1522800000,,
1097,5.0,True,"02 21, 2017",A3PRZ9ESGB2KPU,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kwa,love these shoes. use them to workout inside and to work,Five Stars,1487635200,,
