,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,reviewTextClean,length,predictedSentiment,predictedSentimentConfidence
540,1909,5.0,True,"09 26, 2016",A2NKNE9SV2KIN2,B0092UF54A,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Reka,"I love these shoes. I exercise in them as well as just take them on longer walks. Feels good, looks GREAT!!",I love these shoes,1474848000,,,love shoe exercise well take longer walk feel good look great,107,1,1.0
541,2924,4.0,True,"05 18, 2017",A10WPKF2VH1JWY,B014IBJKNO,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600,,,wife happy fit,20,1,1.0
542,47,3.0,True,"06 11, 2015",A2J9WEIRNVTX61,B000YFSR5G,,Wildcat,"No pockets and huge, the bottom of the pants go over shoes",large with no pockets,1433980800,,,pocket huge bottom pant go shoe,58,1,1.0
543,1020,5.0,True,"06 19, 2017",A2JOUOASELY1XR,B0014F7B98,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",R. Petersen,I feel like this pair of shoes was made for my feet. Great fit and comfort! Very pleased with this purchase.,I feel like this pair of shoes was made for my feet,1497830400,,,feel like pair shoe made foot great fit comfort pleased purchase,108,1,1.0
544,3101,4.0,True,"05 11, 2016",A10RXRZE0TAKPU,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",Mark S,"The picture makes the shoe look like it has a ""boxier"" toe rather than the ""pointier"" toe that it actually has. I have wider feet and generally need to buy a size or half size longer to get a comfortable width (in any brand of shoe). I was shooting for a rounder, broader toe design which is more comfortable for me, and I feel that the pictures of this shoe didn't accurately depict what I received, in that one detail. Otherwise, ""the shoe fits."" So I am wearing it.",A bit pointier toe than depicted...,1462924800,,,picture make shoe look like boxier toe rather pointier toe actually wider foot generally need buy size half size longer get comfortable width brand shoe shooting rounder broader toe design comfortable feel picture shoe accurately depict received one detail otherwise shoe fit wearing,468,1,0.75
545,663,5.0,True,"06 20, 2017",A3B23RZXRXYT9Q,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Babsly ,Love these sneakers. Light weight and comfortable even without socks.,"Comfortable, light weight, nice.",1497916800,,,love sneaker light weight comfortable even without sock,69,1,1.0
546,2534,3.0,True,"06 16, 2017",A1OM5S4Z9J2JQQ,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hassnaa,"I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",Just wasn't what i was looking for,1497571200,,,got impression cushiony comfy reading review product tried much firmer work shoe standing day need enough support comfort right product return would assume would work fine training look decent clean seems sturdy right thing refunded instantly upon returning credit,464,0,1.0
547,1225,4.0,True,"04 19, 2016",A3UMNRR89DIZRM,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Good light weight shoe...had to add insole for more support.,Four Stars,1461024000,2.0,,good light weight shoe add insole support,60,1,1.0
548,3129,5.0,True,"01 23, 2017",A2BFZUQ2XV535H,B001LNSY2Q,,Amazon Customer,Very comfy for wearing at home.,Five Stars,1485129600,,,comfy wearing home,31,1,1.0
549,2443,5.0,True,"12 29, 2017",A2GBBOXDACUA6,B010RRWKT4,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,"My wife loves these shoes. We have both been wearing sketchers and new balance for several years and recently we have both purchased Nike. There is a reason why Nike is still number 1 after all these years, you just cant beat their comfort.",My wife loves these shoes. We have both been ...,1514505600,,,wife love shoe wearing sketcher new balance several year recently purchased nike reason nike still number year cant beat comfort,240,1,1.0
550,567,4.0,True,"01 25, 2018",ATHL3S7ZD436V,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Joanna D,"Very good overall.
Now Ive been a huge Sketchers Go Walk fan for some time and the only reason I tried these instead of the latest number 4 of those is because the tread looked too slippery to me.
These shoes are very sturdy and the grip of the soles has been very solid so far. I use them for basic workout cardio and cross training, as well as work as a massage therapist (I go through shoes fast enough that Ive recently consolidated).
If you're a Go Walk fan, these do not offer the same level of cushion-comfort as those, HOWEVER, they offer the kind of long-term comfort to make them a durable option.
The material of the shoes seem very durable and the breathable. My feet do not feel hot in them.
Now these shoes are ideal for a basic workout or cross training, I would not get them to do 25,000 steps in Walt Disney World.
Solid choice, overall.",Good shoes,1516838400,,,good overall ive huge sketcher go walk fan time reason tried instead latest number tread looked slippery shoe sturdy grip sol solid far use basic workout cardio cross training well work massage therapist go shoe fast enough ive recently consolidated go walk fan offer level cushion comfort however offer kind long term comfort make durable option material shoe seem durable breathable foot feel hot shoe ideal basic workout cross training would get step walt disney world solid choice overall,854,1,1.0
551,2916,5.0,True,"05 30, 2017",A3GQXGVAIH5EU4,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hailey Lapp,Great shoes,Five Stars,1496102400,,,great shoe,11,1,1.0
552,1881,5.0,True,"12 2, 2016",A1OZMZ4FLR5UPW,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Deborah M. Klein,Fit my size perfectly and very comfortable!,Five Stars,1480636800,,,fit size perfectly comfortable,43,1,1.0
553,1701,3.0,True,"10 10, 2017",A2M3ZNLCYPZ5A1,B0092UF54A,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Luba Capps,"l always buy Nike shoes and been happy so far, but this time my left shoe fit perfectly while the right shoe was too loose on my heal and when I tighten it more it was hurting side of my foot.",l always buy Nike shoes and been happy so far,1507593600,,,l always buy nike shoe happy far time left shoe fit perfectly right shoe loose heal tighten hurting side foot,192,1,1.0
554,2517,5.0,True,"07 18, 2017",A87LWEOT3ZJU7,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Amazon Customer,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,1500336000,,,best shoe ever use workout love buy bulk lol,99,1,1.0
555,2267,5.0,True,"10 29, 2016",A2CP5A30XO5JUO,B005AGO4LU,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Aaron O.,Love them!  Very comfortable and great for weight training!,Love them! Very comfortable and great for weight training,1477699200,,,love comfortable great weight training,59,1,1.0
556,1950,5.0,True,"05 16, 2016",A14NH559TEDFQL,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Amazon Customer,"Perfect fit, very comfortable, and a great color. They also fit as expected.",Five Stars,1463356800,,,perfect fit comfortable great color also fit expected,76,1,1.0
557,2474,3.0,True,"10 18, 2017",AKG96VVJ8XANP,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Sonia Dietrich,I always wear a womans 9 in Nikes but these are bigger than usual. The right one almost slips off my foot a bit.  They are really light and not as sturdy as what I was looking for but over all not bad.,They are really light and not as sturdy as what I was looking for but over all ...,1508284800,,,always wear woman nike bigger usual right one almost slip foot bit really light sturdy looking bad,201,1,1.0
558,2901,5.0,True,"06 26, 2017",A21M1G84SE8SOO,B014IBJKNO,"{'Size:': ' 8 M US', 'Color:': ' Grey'}",Pat Chavez,Fit good,Five Stars,1498435200,,,fit good,8,1,1.0
559,321,4.0,True,"05 15, 2017",A2ABEGA0S52R5E,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Katie Yockey,They run big. Order a full size smaller.,Four Stars,1494806400,,,run big order full size smaller,40,1,1.0
560,1910,5.0,True,"09 23, 2016",AZ3KLARHNWMNZ,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Grey'}",PomeLo,fits perfect,Five Stars,1474588800,,,fit perfect,12,1,1.0
561,295,5.0,True,"06 30, 2017",AKY3EYDEZVW6C,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",AmazonAbuser,Perf.,So Perf.,1498780800,,,perf,5,1,0.25
562,198,5.0,True,"02 14, 2018",A13W5DGU9QF721,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Marjorie J. Moore,Love these comfy shoes. they fit like a glove.,Five Stars,1518566400,,,love comfy shoe fit like glove,46,1,1.0
563,2338,5.0,True,"02 5, 2018",A3LJRA2I5F34W5,B00G8Q7JZ4,"{'Size:': ' 6', 'Color:': ' 3mm'}",Foxymoma82,Love the mirror finish - very comfortable - scratchproof. Pairs beautifully with my white gold engagement ring.,Beautiful ring!!!,1517788800,,['https://images-na.ssl-images-amazon.com/images/I/61xJuT7eHRL._SY88.jpg'],love mirror finish comfortable scratchproof pair beautifully white gold engagement ring,111,1,1.0
564,785,5.0,True,"12 12, 2016",A37OEAOYVLKYC,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Lisa (Hartford CT),"I actually have 3 pairs of these trainers.  They are very comfortable, there is a neoprene sleeve that goes around your ankle that makes them the most comfortable for me compared to normal athletic shoes.  They run a little narrow - for me this is perfect, but you may want to round up on the size or try on in the store first if your feet are on the wider side.",Great,1481500800,3.0,,actually pair trainer comfortable neoprene sleeve go around ankle make comfortable compared normal athletic shoe run little narrow perfect may want round size try store first foot wider side,362,1,1.0
565,2891,5.0,True,"07 18, 2017",A87LWEOT3ZJU7,B014IBJKNO,"{'Size:': ' 9 M US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Amazon Customer,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,1500336000,,,best shoe ever use workout love buy bulk lol,99,1,1.0
566,2613,5.0,True,"02 12, 2017",A2DDYH2QTGQ6FZ,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",gmathil,Good fit and comfy.  Not so cushiony so definetly better for training and not for running or aerobics. Bought size 8 which is my usual size.,Good choice for training shoe,1486857600,,,good fit comfy cushiony definetly better training running aerobics bought size usual size,140,1,1.0
567,315,3.0,True,"05 25, 2017",A3J4XAGMLTHFHZ,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Susan,Ugh... way to large - is this for a man?,Nope,1495670400,,,ugh way large man,40,0,1.0
568,2214,3.0,True,"01 31, 2017",AODFGQL9CC7G7,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",ZS87,Squeaky,Three Stars,1485820800,3.0,,squeaky,7,0,1.0
569,486,5.0,True,"06 10, 2016",AIP4C9MG13COB,B001IKJOLW,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Cheryl A Stoneham,"Comfortable and lightweight. Need a good training shoe that's also supportive and flexible.  I really like the fit, but had to get 1/2 size larger as this style in my size is too perfect from heel to toe.",Comfortable and lightweight,1465516800,10.0,,comfortable lightweight need good training shoe also supportive flexible really like fit get size larger style size perfect heel toe,204,1,1.0
570,421,5.0,True,"12 12, 2016",AZ7P3NH09B66S,B001IKJOLW,"{'Size:': ' 8.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Cotton,There very nice,Nice,1481500800,,,nice,15,1,1.0
571,822,5.0,True,"09 9, 2016",AMDBCZOTA9PVG,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Megan,Fit like gloves to my feet! Perfect for workouts.,Five Stars,1473379200,,,fit like glove foot perfect workout,49,1,1.0
572,1112,2.0,True,"01 18, 2017",A1IE5BGNY2JTF4,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Debra A.,"I've always gotten this size in Nike shoes with similar description, but these are too long- at least an inch and 1/2.",Too large,1484697600,,,always gotten size nike shoe similar description long least inch,118,0,1.0
573,1155,5.0,True,"11 9, 2016",A1EWNWTJPKEO4Z,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Tried a lot of shoes for cross training and these were the best!,... of shoes for cross training and these were the best!,1478649600,,,tried lot shoe cross training best,64,1,1.0
574,2141,5.0,True,"05 22, 2017",A12FBA7DCFE5W7,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Julia,The shoe fit has expected. It is comfortable.,It is comfortable.,1495411200,,,shoe fit expected comfortable,45,1,1.0
575,1974,5.0,True,"03 13, 2016",ATS6HOUGOVX0D,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"Tried them on in a store before buying online so I knew they'd fit good. Overall I was looking for a durable cross training shoe that would hold up to my rigorous training and these have been great so far. They are really light and comfortable. Most importantly for me they have grips on the bottoms so my feet don't slide out from under me while doing planks, push-ups, etc. Highly satisfied with this purchase.",Exactly What I Was Looking For,1457827200,22.0,,tried store buying online knew fit good overall looking durable cross training shoe would hold rigorous training great far really light comfortable importantly grip bottom foot slide plank push ups etc highly satisfied purchase,412,1,1.0
576,1558,3.0,True,"08 5, 2016",A2SF88GW3AWEFK,B009MA34NY,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Junkie,"I LOVE the look and comfort of these shoes for style and lifting weights. Super cute and flezable. BUT for running, absolutely not!! It might just be my pronation/supnation and these shoes just do not work for my personal stride. I run about 2-4 miles every few days. Average of 8 miles a week and then sprints twice a week on a treadmill. Just after running with these 3 times, I am having major back issues that I have never had before.

MY STATS and other shoes:
I road and trail run. I run on my tip toes on the treadmill and a lot of heal on the road. I am 5'6 169lbs with more muscle than an average runner. Built more like a sprinter than a marathon runner.
I LOVE Nike FLEX bottoms. They really give me support and flex needed. I have also used Asics and Puma.",Hurt my knees and back running,1470355200,2.0,,love look comfort shoe style lifting weight super cute flezable running absolutely might pronation supnation shoe work personal stride run mile every day average mile week sprint twice week treadmill running time major back issue never stats shoe road trail run run tip toe treadmill lot heal road lb muscle average runner built like sprinter marathon runner love nike flex bottom really give support flex needed also used asics puma,768,1,1.0
